date,employee_id,team,role,project,complexity,task_hours,tasks_completed,commits,prs_opened,features_delivered,test_cases_written,ai_usage_events,hourly_cost,period,year_month,ai_usage_level
2025-02-17,E026,Platform,Developer,Apollo,Low,3.29,11,3,2,1,2,6,42,post_ai,2025-02,Medium
2025-02-17,E027,CoreApp,Tester,Apollo,Low,1.49,2,1,3,1,2,10,58,post_ai,2025-02,High
2025-02-17,E028,Platform,Developer,Orion,Low,1.92,3,1,0,1,2,11,42,post_ai,2025-02,High
2025-02-17,E029,Data,Developer,Apollo,High,1.52,3,3,2,0,2,8,58,post_ai,2025-02,High
2025-02-17,E030,Data,Developer,Orion,Low,3.41,5,2,2,1,8,7,58,post_ai,2025-02,High
2025-02-17,E031,Data,Developer,Orion,Medium,2.4,5,3,2,1,0,6,58,post_ai,2025-02,Medium
2025-02-17,E032,Platform,Developer,Orion,Medium,3.92,1,3,0,2,5,6,42,post_ai,2025-02,Medium
2025-02-17,E033,Platform,Developer,Apollo,Medium,1.02,2,5,3,0,4,5,58,post_ai,2025-02,Medium
2025-02-17,E034,Platform,Developer,Orion,Medium,3.45,7,1,0,0,3,6,58,post_ai,2025-02,Medium
2025-02-17,E035,Payments,Tester,Orion,High,5.37,5,2,0,1,4,7,58,post_ai,2025-02,High
2025-02-17,E036,Platform,Tester,Apollo,Low,1.89,1,1,0,1,1,4,42,post_ai,2025-02,Medium
2025-02-17,E037,Payments,Tester,Nova,Medium,3.58,4,3,3,1,3,6,58,post_ai,2025-02,Medium
2025-02-17,E038,Payments,Developer,Apollo,Medium,4.17,3,1,2,2,5,7,58,post_ai,2025-02,High
2025-02-17,E039,Data,Developer,Nova,Medium,2.99,4,3,2,0,4,8,58,post_ai,2025-02,High
2025-02-17,E040,Payments,Developer,Orion,Low,2.88,1,1,1,1,3,7,58,post_ai,2025-02,High
2025-02-18,E001,Payments,Developer,Orion,Medium,2.29,6,0,0,1,3,9,58,post_ai,2025-02,High
2025-02-18,E002,Platform,Developer,Apollo,Medium,4.74,4,4,0,1,6,7,58,post_ai,2025-02,High
2025-02-18,E003,CoreApp,Tester,Orion,Low,2.24,2,5,1,0,4,9,58,post_ai,2025-02,High
2025-02-18,E004,Payments,Developer,Orion,Medium,3.57,5,1,1,1,5,9,42,post_ai,2025-02,High
2025-02-18,E005,Data,Tester,Orion,Medium,2.94,3,0,2,1,1,7,42,post_ai,2025-02,High
2025-02-18,E006,CoreApp,Developer,Orion,Medium,2.71,3,2,2,0,1,6,42,post_ai,2025-02,Medium
2025-02-18,E007,Payments,Developer,Apollo,Medium,1.38,3,3,1,1,2,5,42,post_ai,2025-02,Medium
2025-02-18,E008,Data,Developer,Orion,Medium,3.82,3,1,5,1,4,6,58,post_ai,2025-02,Medium
2025-02-18,E009,Payments,Developer,Apollo,Medium,2.52,1,3,0,1,6,6,58,post_ai,2025-02,Medium
2025-02-18,E010,Platform,Developer,Apollo,Medium,2.98,1,1,1,0,9,12,58,post_ai,2025-02,High
2025-02-18,E011,Platform,Developer,Nova,Low,2.91,1,2,1,2,1,6,58,post_ai,2025-02,Medium
2025-02-18,E012,CoreApp,Developer,Apollo,Low,1.56,1,1,0,1,6,8,58,post_ai,2025-02,High
2025-02-18,E013,Payments,Tester,Orion,Low,1.71,5,5,1,1,4,6,42,post_ai,2025-02,Medium
2025-02-18,E014,CoreApp,Developer,Orion,Low,1.57,2,2,1,0,6,8,42,post_ai,2025-02,High
2025-02-18,E015,Data,Developer,Apollo,Medium,4.34,7,3,2,0,3,5,42,post_ai,2025-02,Medium
2025-02-18,E016,Platform,Developer,Nova,High,4.77,3,0,0,0,4,6,58,post_ai,2025-02,Medium
2025-02-18,E017,Platform,Tester,Orion,Medium,3.55,2,3,2,2,3,8,58,post_ai,2025-02,High
2025-02-18,E018,Platform,Developer,Nova,Low,2.71,6,1,1,1,4,8,58,post_ai,2025-02,High
2025-02-18,E019,Platform,Developer,Apollo,Medium,3.11,5,3,1,0,2,5,42,post_ai,2025-02,Medium
2025-02-18,E020,Platform,Tester,Apollo,Medium,4.55,5,2,0,0,3,4,42,post_ai,2025-02,Medium
2025-02-18,E021,Payments,Developer,Nova,High,3.62,2,4,0,1,1,9,58,post_ai,2025-02,High
2025-02-18,E022,Platform,Developer,Orion,Medium,1.49,1,4,0,2,6,8,58,post_ai,2025-02,High
2025-02-18,E023,Platform,Tester,Nova,Medium,2.01,7,1,1,1,3,7,58,post_ai,2025-02,High
2025-02-18,E024,Data,Developer,Nova,Low,1.65,3,1,0,0,2,2,58,post_ai,2025-02,Low
2025-02-18,E025,Platform,Tester,Apollo,High,4.33,6,1,0,1,0,7,58,post_ai,2025-02,High
2025-02-18,E026,Data,Tester,Orion,Medium,3.35,3,2,1,0,3,8,58,post_ai,2025-02,High
2025-02-18,E027,Payments,Developer,Nova,Low,2.65,4,2,0,0,5,9,58,post_ai,2025-02,High
2025-02-18,E028,Data,Developer,Apollo,Medium,4.58,1,1,1,0,3,10,42,post_ai,2025-02,High
2025-02-18,E029,CoreApp,Developer,Apollo,High,3.29,5,4,0,0,4,3,58,post_ai,2025-02,Medium
2025-02-18,E030,Platform,Developer,Orion,Medium,3.52,1,1,1,2,4,5,58,post_ai,2025-02,Medium
2025-02-18,E031,Data,Tester,Orion,High,4.4,3,1,0,0,1,3,42,post_ai,2025-02,Medium
2025-02-18,E032,CoreApp,Developer,Orion,Medium,2.13,5,0,0,0,7,3,58,post_ai,2025-02,Medium
2025-02-18,E033,Platform,Developer,Orion,Medium,1.8,3,2,1,0,1,8,58,post_ai,2025-02,High
2025-02-18,E034,Payments,Developer,Nova,Medium,3.58,6,1,2,1,6,3,58,post_ai,2025-02,Medium
2025-02-18,E035,Data,Developer,Apollo,High,3.61,3,1,1,1,3,7,58,post_ai,2025-02,High
2025-02-18,E036,Data,Tester,Nova,High,4.75,1,3,0,0,6,3,58,post_ai,2025-02,Medium
2025-02-18,E037,Data,Developer,Apollo,Low,2.64,4,1,1,0,0,8,42,post_ai,2025-02,High
2025-02-18,E038,Platform,Tester,Orion,Medium,0.73,3,0,0,1,2,7,58,post_ai,2025-02,High
2025-02-18,E039,Platform,Developer,Orion,Low,2.91,7,2,0,1,3,8,58,post_ai,2025-02,High
2025-02-18,E040,Platform,Tester,Orion,Low,2.94,1,2,2,0,1,6,58,post_ai,2025-02,Medium
2025-02-19,E001,CoreApp,Developer,Apollo,Low,1.76,7,2,0,2,0,6,42,post_ai,2025-02,Medium
2025-02-19,E002,Platform,Tester,Nova,Medium,2.85,1,3,2,1,4,6,58,post_ai,2025-02,Medium
2025-02-19,E003,Platform,Developer,Nova,Medium,2.39,5,3,3,1,3,8,42,post_ai,2025-02,High
2025-02-19,E004,Payments,Developer,Apollo,Medium,2.6,1,2,0,1,2,4,42,post_ai,2025-02,Medium
2025-02-19,E005,Payments,Developer,Nova,Medium,2.58,1,0,0,2,3,11,58,post_ai,2025-02,High
2025-02-19,E006,CoreApp,Developer,Apollo,Low,2.83,5,2,1,0,4,6,58,post_ai,2025-02,Medium
2025-02-19,E007,Platform,Developer,Nova,Medium,1.64,6,3,2,2,1,7,58,post_ai,2025-02,High
2025-02-19,E008,CoreApp,Developer,Orion,Medium,2.97,2,3,0,1,2,12,58,post_ai,2025-02,High
2025-02-19,E009,Payments,Developer,Apollo,High,2.47,2,2,2,0,2,5,58,post_ai,2025-02,Medium
2025-02-19,E010,Data,Developer,Orion,Low,2.88,2,3,2,0,2,8,58,post_ai,2025-02,High
2025-02-19,E011,Payments,Developer,Apollo,Medium,4.11,6,0,0,0,1,10,42,post_ai,2025-02,High
2025-02-19,E012,Payments,Tester,Apollo,Medium,2.75,3,4,2,1,4,4,58,post_ai,2025-02,Medium
2025-02-19,E013,Platform,Tester,Orion,Medium,3.11,3,2,1,0,2,8,58,post_ai,2025-02,High
2025-02-19,E014,Payments,Tester,Nova,Low,3.07,3,3,1,1,1,7,58,post_ai,2025-02,High
2025-02-19,E015,Platform,Developer,Apollo,Low,1.57,4,1,0,1,1,6,42,post_ai,2025-02,Medium
2025-02-19,E016,Payments,Developer,Orion,Low,2.85,3,2,0,2,1,4,42,post_ai,2025-02,Medium
2025-02-19,E017,Platform,Developer,Nova,Medium,1.05,1,1,1,1,4,16,42,post_ai,2025-02,High
2025-02-19,E018,Payments,Tester,Apollo,Medium,1.32,2,1,1,0,1,6,58,post_ai,2025-02,Medium
2025-02-19,E019,CoreApp,Developer,Apollo,Low,2.94,7,4,5,1,3,3,58,post_ai,2025-02,Medium
2025-02-19,E020,Platform,Developer,Apollo,Medium,5.23,2,3,0,2,3,4,58,post_ai,2025-02,Medium
2025-02-19,E021,CoreApp,Tester,Orion,Medium,2.71,2,2,0,1,9,9,58,post_ai,2025-02,High
2025-02-19,E022,Data,Tester,Orion,Medium,2.48,1,1,4,0,1,5,58,post_ai,2025-02,Medium
2025-02-19,E023,CoreApp,Developer,Apollo,Medium,4.18,2,3,0,1,3,5,58,post_ai,2025-02,Medium
2025-02-19,E024,Data,Developer,Nova,High,2.67,4,1,0,2,1,7,58,post_ai,2025-02,High
2025-02-19,E025,Payments,Developer,Apollo,Medium,2.17,6,2,0,1,1,9,58,post_ai,2025-02,High
2025-02-19,E026,Payments,Tester,Orion,Medium,2.2,4,2,0,0,1,7,42,post_ai,2025-02,High
2025-02-19,E027,Data,Developer,Orion,Medium,2.33,5,2,0,1,4,5,58,post_ai,2025-02,Medium
2025-02-19,E028,Data,Developer,Apollo,Medium,1.35,2,0,1,0,4,9,42,post_ai,2025-02,High
2025-02-19,E029,Data,Developer,Orion,Medium,2.8,2,0,0,1,2,4,58,post_ai,2025-02,Medium
2025-02-19,E030,Payments,Developer,Nova,High,1.76,3,1,0,1,0,6,58,post_ai,2025-02,Medium
2025-02-19,E031,CoreApp,Developer,Nova,Medium,1.69,3,2,1,1,0,8,58,post_ai,2025-02,High
2025-02-19,E032,Platform,Developer,Nova,Low,2.44,3,0,1,0,4,6,58,post_ai,2025-02,Medium
2025-02-19,E033,Payments,Developer,Apollo,Low,2.64,4,3,0,0,0,8,58,post_ai,2025-02,High
2025-02-19,E034,Payments,Tester,Apollo,Low,2.82,1,4,3,0,1,7,58,post_ai,2025-02,High
2025-02-19,E035,Platform,Tester,Orion,Medium,4.26,1,3,2,0,4,13,58,post_ai,2025-02,High
2025-02-19,E036,Data,Developer,Orion,Low,1.19,3,4,2,0,2,10,58,post_ai,2025-02,High
2025-02-19,E037,CoreApp,Developer,Nova,Medium,1.51,4,1,2,0,0,3,58,post_ai,2025-02,Medium
2025-02-19,E038,Platform,Developer,Apollo,Medium,3.75,4,2,1,1,1,7,58,post_ai,2025-02,High
2025-02-19,E039,Payments,Developer,Nova,High,3.4,2,1,1,0,5,6,58,post_ai,2025-02,Medium
2025-02-19,E040,Data,Tester,Nova,Low,3.09,2,2,3,0,4,3,42,post_ai,2025-02,Medium
2025-02-20,E001,Data,Tester,Nova,High,3.28,4,2,0,2,3,2,58,post_ai,2025-02,Low
2025-02-20,E002,CoreApp,Tester,Orion,High,0.94,1,0,0,1,1,9,58,post_ai,2025-02,High
2025-02-20,E003,Platform,Tester,Apollo,Medium,4.49,2,2,0,1,4,10,58,post_ai,2025-02,High
2025-02-20,E004,Data,Developer,Nova,Low,2.01,3,2,1,0,1,4,58,post_ai,2025-02,Medium
2025-02-20,E005,Payments,Developer,Orion,Low,1.23,6,2,2,2,1,5,58,post_ai,2025-02,Medium
2025-02-20,E006,Payments,Developer,Nova,Medium,3.94,5,5,1,0,1,5,58,post_ai,2025-02,Medium
2025-02-20,E007,CoreApp,Developer,Nova,Medium,1.88,1,1,0,0,2,10,58,post_ai,2025-02,High
2025-02-20,E008,Payments,Tester,Orion,Medium,3.34,2,1,0,1,4,7,42,post_ai,2025-02,High
2025-02-20,E009,CoreApp,Tester,Orion,High,2.45,1,0,1,0,2,11,58,post_ai,2025-02,High
2025-02-20,E010,Payments,Developer,Apollo,Low,2.63,9,3,0,1,3,8,58,post_ai,2025-02,High
2025-02-20,E011,CoreApp,Tester,Orion,Medium,5.57,4,4,1,2,2,8,58,post_ai,2025-02,High
2025-02-20,E012,Payments,Developer,Apollo,Medium,3.58,1,1,0,0,6,4,58,post_ai,2025-02,Medium
2025-02-20,E013,Payments,Developer,Orion,Medium,1.86,3,3,2,0,1,5,58,post_ai,2025-02,Medium
2025-02-20,E014,Payments,Tester,Apollo,Medium,2.72,2,1,2,1,2,8,42,post_ai,2025-02,High
2025-02-20,E015,Payments,Tester,Orion,Low,3.22,3,5,0,0,2,6,42,post_ai,2025-02,Medium
2025-02-20,E016,CoreApp,Tester,Nova,Low,1.9,1,4,3,2,3,8,58,post_ai,2025-02,High
2025-02-20,E017,Platform,Tester,Nova,High,4.69,6,0,2,2,5,5,58,post_ai,2025-02,Medium
2025-02-20,E018,Payments,Developer,Apollo,Low,2.77,5,1,2,1,4,7,42,post_ai,2025-02,High
2025-02-20,E019,CoreApp,Developer,Apollo,Medium,3.03,1,1,1,1,4,10,58,post_ai,2025-02,High
2025-02-20,E020,Platform,Developer,Nova,Medium,4.43,1,2,3,1,2,7,58,post_ai,2025-02,High
2025-02-20,E021,Data,Tester,Orion,Low,2.59,2,1,0,0,0,7,42,post_ai,2025-02,High
2025-02-20,E022,Data,Developer,Apollo,Medium,4.11,4,4,2,0,7,10,58,post_ai,2025-02,High
2025-02-20,E023,CoreApp,Developer,Nova,High,4.12,5,2,0,2,3,7,42,post_ai,2025-02,High
2025-02-20,E024,Platform,Developer,Apollo,Medium,3.6,5,1,0,1,3,2,58,post_ai,2025-02,Low
2025-02-20,E025,Payments,Tester,Orion,Low,2.53,1,1,1,0,3,5,58,post_ai,2025-02,Medium
2025-02-20,E026,CoreApp,Developer,Orion,Low,4.07,1,2,2,1,1,7,58,post_ai,2025-02,High
2025-02-20,E027,Platform,Tester,Nova,Low,2.18,1,0,0,1,2,5,58,post_ai,2025-02,Medium
2025-02-20,E028,Platform,Developer,Orion,Medium,3.86,2,0,1,1,0,5,58,post_ai,2025-02,Medium
2025-02-20,E029,Platform,Tester,Nova,Medium,2.58,2,2,1,1,2,12,58,post_ai,2025-02,High
2025-02-20,E030,Data,Developer,Nova,Low,2.36,2,4,3,0,3,14,58,post_ai,2025-02,High
2025-02-20,E031,Data,Developer,Apollo,Low,2.05,5,2,0,1,4,4,58,post_ai,2025-02,Medium
2025-02-20,E032,Payments,Developer,Apollo,Medium,2.32,4,1,1,0,4,8,58,post_ai,2025-02,High
2025-02-20,E033,CoreApp,Developer,Nova,Medium,3.76,3,3,1,1,1,5,58,post_ai,2025-02,Medium
2025-02-20,E034,Platform,Developer,Orion,Medium,2.72,3,2,0,1,4,6,58,post_ai,2025-02,Medium
2025-02-20,E035,Data,Developer,Orion,Medium,3.45,3,3,0,0,3,10,42,post_ai,2025-02,High
2025-02-20,E036,Data,Developer,Orion,Medium,0.8,1,3,0,0,3,5,58,post_ai,2025-02,Medium
2025-02-20,E037,Payments,Developer,Orion,Medium,3.37,4,0,1,1,0,4,58,post_ai,2025-02,Medium
2025-02-20,E038,Platform,Tester,Apollo,High,2.86,1,5,0,1,2,7,58,post_ai,2025-02,High
2025-02-20,E039,Data,Developer,Apollo,Medium,1.98,2,1,2,0,3,6,58,post_ai,2025-02,Medium
2025-02-20,E040,Data,Tester,Orion,High,3.53,4,2,0,1,2,7,58,post_ai,2025-02,High
2025-02-21,E001,Platform,Developer,Orion,Medium,4.5,3,3,0,1,6,2,42,post_ai,2025-02,Low
2025-02-21,E002,Platform,Developer,Apollo,Medium,2.94,4,2,0,0,4,7,58,post_ai,2025-02,High
2025-02-21,E003,Platform,Tester,Nova,Medium,2.68,2,2,1,1,1,7,42,post_ai,2025-02,High
2025-02-21,E004,Payments,Tester,Orion,Medium,3.49,3,2,1,1,4,3,42,post_ai,2025-02,Medium
2025-02-21,E005,CoreApp,Developer,Nova,High,3.39,4,1,4,1,4,6,58,post_ai,2025-02,Medium
2025-02-21,E006,Platform,Developer,Orion,Medium,2.31,6,2,0,1,2,9,58,post_ai,2025-02,High
2025-02-21,E007,Platform,Tester,Orion,Low,1.95,3,1,1,0,4,9,42,post_ai,2025-02,High
2025-02-21,E008,Data,Developer,Nova,Low,2.05,6,0,1,0,7,11,58,post_ai,2025-02,High
2025-02-21,E009,Data,Tester,Nova,Medium,2.33,2,2,3,2,3,8,58,post_ai,2025-02,High
2025-02-21,E010,Payments,Developer,Apollo,Medium,2.53,6,2,0,1,6,7,58,post_ai,2025-02,High
2025-02-21,E011,Data,Developer,Apollo,High,5.74,2,1,1,1,2,6,58,post_ai,2025-02,Medium
2025-02-21,E012,Data,Tester,Apollo,Medium,2.1,3,0,4,0,1,9,58,post_ai,2025-02,High
2025-02-21,E013,Data,Developer,Orion,High,2.83,6,3,1,0,3,7,58,post_ai,2025-02,High
2025-02-21,E014,Platform,Developer,Orion,High,3.15,1,1,2,0,4,6,58,post_ai,2025-02,Medium
2025-02-21,E015,Data,Developer,Apollo,Medium,2.98,2,2,1,1,3,6,58,post_ai,2025-02,Medium
2025-02-21,E016,CoreApp,Tester,Apollo,Medium,4.07,4,3,0,1,4,5,58,post_ai,2025-02,Medium
2025-02-21,E017,Payments,Tester,Apollo,Medium,1.89,5,0,0,2,5,10,58,post_ai,2025-02,High
2025-02-21,E018,Platform,Tester,Nova,Medium,2.55,2,3,0,1,1,8,42,post_ai,2025-02,High
2025-02-21,E019,Platform,Developer,Apollo,Medium,1.56,3,1,1,0,4,10,58,post_ai,2025-02,High
2025-02-21,E020,Data,Developer,Orion,Medium,2.16,3,3,0,0,4,8,58,post_ai,2025-02,High
2025-02-21,E021,CoreApp,Developer,Nova,Medium,2.95,7,2,1,0,2,6,58,post_ai,2025-02,Medium
2025-02-21,E022,Platform,Tester,Orion,Medium,2.68,2,5,1,0,2,4,42,post_ai,2025-02,Medium
2025-02-21,E023,CoreApp,Developer,Orion,Low,3.0,3,2,0,1,4,6,58,post_ai,2025-02,Medium
2025-02-21,E024,CoreApp,Developer,Nova,High,5.03,2,2,2,0,4,8,58,post_ai,2025-02,High
2025-02-21,E025,Payments,Developer,Nova,High,4.0,2,1,0,1,1,2,58,post_ai,2025-02,Low
2025-02-21,E026,Payments,Developer,Orion,High,3.67,2,4,1,0,1,9,58,post_ai,2025-02,High
2025-02-21,E027,Data,Developer,Orion,Medium,3.5,3,4,1,2,0,6,42,post_ai,2025-02,Medium
2025-02-21,E028,Data,Developer,Orion,High,4.45,1,3,1,1,2,8,42,post_ai,2025-02,High
2025-02-21,E029,CoreApp,Tester,Apollo,Medium,2.78,5,1,1,0,6,8,58,post_ai,2025-02,High
2025-02-21,E030,Platform,Developer,Nova,Medium,1.0,1,2,1,1,5,6,42,post_ai,2025-02,Medium
2025-02-21,E031,Data,Developer,Apollo,Low,2.86,3,4,1,1,2,4,58,post_ai,2025-02,Medium
2025-02-21,E032,CoreApp,Developer,Apollo,Medium,3.58,1,0,0,0,2,8,58,post_ai,2025-02,High
2025-02-21,E033,Data,Tester,Apollo,Medium,2.9,3,5,1,0,5,7,42,post_ai,2025-02,High
2025-02-21,E034,CoreApp,Developer,Apollo,Medium,1.56,1,2,0,1,3,5,58,post_ai,2025-02,Medium
2025-02-21,E035,Payments,Developer,Orion,High,2.65,3,1,2,2,2,8,58,post_ai,2025-02,High
2025-02-21,E036,Payments,Tester,Apollo,Low,1.0,1,2,2,0,3,9,58,post_ai,2025-02,High
2025-02-21,E037,CoreApp,Developer,Orion,High,6.49,1,2,1,1,1,9,58,post_ai,2025-02,High
2025-02-21,E038,Platform,Developer,Orion,High,4.28,5,3,1,0,1,8,58,post_ai,2025-02,High
2025-02-21,E039,CoreApp,Developer,Nova,High,3.84,3,4,0,1,5,7,58,post_ai,2025-02,High
2025-02-21,E040,Payments,Developer,Orion,Low,1.96,2,2,0,2,4,8,58,post_ai,2025-02,High
2025-02-22,E001,Platform,Developer,Orion,Low,2.26,2,5,1,1,2,10,42,post_ai,2025-02,High
2025-02-22,E002,Platform,Developer,Orion,Medium,3.74,3,2,1,1,2,4,58,post_ai,2025-02,Medium
2025-02-22,E003,Platform,Developer,Nova,High,4.89,3,2,3,2,2,7,42,post_ai,2025-02,High
2025-02-22,E004,Platform,Developer,Nova,Medium,3.17,5,3,1,1,2,6,58,post_ai,2025-02,Medium
2025-02-22,E005,Platform,Developer,Nova,Low,2.91,3,3,1,0,3,4,58,post_ai,2025-02,Medium
2025-02-22,E006,Platform,Developer,Apollo,Medium,3.47,5,5,1,0,2,10,58,post_ai,2025-02,High
2025-02-22,E007,Platform,Developer,Orion,Medium,1.73,5,2,2,1,2,9,42,post_ai,2025-02,High
2025-02-22,E008,Payments,Developer,Nova,Low,2.39,5,1,2,2,4,6,58,post_ai,2025-02,Medium
2025-02-22,E009,Platform,Developer,Nova,Medium,0.95,5,1,1,2,4,6,58,post_ai,2025-02,Medium
2025-02-22,E010,Platform,Developer,Orion,Low,2.02,2,1,2,0,7,3,58,post_ai,2025-02,Medium
2025-02-22,E011,CoreApp,Developer,Orion,Medium,2.77,3,2,2,1,3,4,58,post_ai,2025-02,Medium
2025-02-22,E012,Data,Tester,Apollo,Medium,2.94,4,1,2,0,3,5,42,post_ai,2025-02,Medium
2025-02-22,E013,CoreApp,Developer,Nova,Low,3.5,3,1,1,1,4,6,42,post_ai,2025-02,Medium
2025-02-22,E014,CoreApp,Developer,Apollo,High,2.49,4,1,1,2,1,6,58,post_ai,2025-02,Medium
2025-02-22,E015,Platform,Tester,Nova,Low,2.84,3,2,1,0,1,2,58,post_ai,2025-02,Low
2025-02-22,E016,Platform,Tester,Orion,Low,1.54,6,3,0,0,5,5,58,post_ai,2025-02,Medium
2025-02-22,E017,CoreApp,Developer,Orion,Medium,3.09,2,3,1,0,3,4,42,post_ai,2025-02,Medium
2025-02-22,E018,Platform,Developer,Orion,High,2.71,1,2,0,0,7,11,58,post_ai,2025-02,High
2025-02-22,E019,Payments,Tester,Apollo,Low,3.05,2,2,4,1,1,8,58,post_ai,2025-02,High
2025-02-22,E020,Payments,Developer,Nova,Medium,4.2,2,3,3,0,1,3,58,post_ai,2025-02,Medium
2025-02-22,E021,CoreApp,Tester,Orion,Medium,3.6,4,1,2,1,0,9,42,post_ai,2025-02,High
2025-02-22,E022,Payments,Tester,Orion,Medium,2.81,3,1,0,1,2,2,58,post_ai,2025-02,Low
2025-02-22,E023,CoreApp,Developer,Apollo,Medium,2.97,7,0,0,0,3,9,58,post_ai,2025-02,High
2025-02-22,E024,Platform,Developer,Orion,High,4.47,7,3,1,1,5,4,58,post_ai,2025-02,Medium
2025-02-22,E025,Data,Developer,Nova,Medium,5.55,5,1,2,1,7,4,58,post_ai,2025-02,Medium
2025-02-22,E026,Payments,Tester,Orion,Medium,1.44,2,3,3,0,4,3,58,post_ai,2025-02,Medium
2025-02-22,E027,Data,Tester,Apollo,Low,3.17,4,3,2,1,4,4,58,post_ai,2025-02,Medium
2025-02-22,E028,CoreApp,Developer,Orion,Medium,3.06,4,0,0,1,1,8,42,post_ai,2025-02,High
2025-02-22,E029,Payments,Tester,Nova,Medium,3.97,6,1,0,0,3,3,58,post_ai,2025-02,Medium
2025-02-22,E030,CoreApp,Developer,Apollo,Medium,2.82,4,0,2,0,2,13,42,post_ai,2025-02,High
2025-02-22,E031,Platform,Tester,Orion,Low,0.73,3,2,1,1,2,6,42,post_ai,2025-02,Medium
2025-02-22,E032,Platform,Developer,Orion,High,3.45,5,3,1,0,0,5,58,post_ai,2025-02,Medium
2025-02-22,E033,Payments,Developer,Orion,Low,4.05,5,0,0,1,4,7,42,post_ai,2025-02,High
2025-02-22,E034,Platform,Developer,Apollo,Medium,3.7,1,3,3,1,3,8,58,post_ai,2025-02,High
2025-02-22,E035,Platform,Developer,Apollo,High,1.34,1,2,1,0,3,9,58,post_ai,2025-02,High
2025-02-22,E036,Data,Developer,Orion,Medium,3.26,2,3,1,1,3,8,58,post_ai,2025-02,High
2025-02-22,E037,Data,Developer,Orion,High,3.36,5,2,0,1,2,6,58,post_ai,2025-02,Medium
2025-02-22,E038,Payments,Developer,Apollo,Low,2.42,5,3,2,1,3,13,58,post_ai,2025-02,High
2025-02-22,E039,Platform,Tester,Orion,Low,3.74,6,1,1,1,2,8,58,post_ai,2025-02,High
2025-02-22,E040,Payments,Developer,Nova,Medium,3.27,3,0,0,1,1,14,42,post_ai,2025-02,High
2025-02-23,E001,CoreApp,Developer,Apollo,Medium,3.73,2,2,2,2,1,10,58,post_ai,2025-02,High
2025-02-23,E002,Payments,Developer,Orion,High,4.17,3,2,3,1,7,6,58,post_ai,2025-02,Medium
2025-02-23,E003,Payments,Developer,Nova,Medium,1.55,4,3,1,0,1,5,58,post_ai,2025-02,Medium
2025-02-23,E004,Platform,Developer,Orion,High,3.12,1,3,0,0,0,4,58,post_ai,2025-02,Medium
2025-02-23,E005,CoreApp,Tester,Nova,High,3.29,1,1,0,1,2,5,42,post_ai,2025-02,Medium
2025-02-23,E006,Data,Developer,Apollo,Medium,2.62,3,3,2,1,7,10,58,post_ai,2025-02,High
2025-02-23,E007,Data,Tester,Orion,Low,1.79,3,1,1,1,2,9,58,post_ai,2025-02,High
2025-02-23,E008,Payments,Tester,Apollo,High,4.61,4,1,1,0,2,9,58,post_ai,2025-02,High
2025-02-23,E009,Payments,Developer,Nova,Low,2.03,2,0,1,0,3,9,58,post_ai,2025-02,High
2025-02-23,E010,Platform,Developer,Apollo,Medium,1.97,1,5,0,2,0,6,58,post_ai,2025-02,Medium
2025-02-23,E011,CoreApp,Tester,Apollo,Medium,2.2,1,3,1,2,2,4,58,post_ai,2025-02,Medium
2025-02-23,E012,Data,Developer,Orion,Medium,3.68,3,0,3,1,3,7,42,post_ai,2025-02,High
2025-02-23,E013,Payments,Developer,Nova,High,3.82,4,1,1,0,3,10,58,post_ai,2025-02,High
2025-02-23,E014,Data,Developer,Nova,Low,2.1,5,3,0,1,2,2,58,post_ai,2025-02,Low
2025-02-23,E015,Payments,Developer,Orion,High,4.33,2,3,1,0,4,4,58,post_ai,2025-02,Medium
2025-02-23,E016,Platform,Developer,Nova,Medium,0.31,3,0,0,1,3,9,58,post_ai,2025-02,High
2025-02-23,E017,Data,Developer,Orion,Medium,3.18,5,3,0,1,1,10,58,post_ai,2025-02,High
2025-02-23,E018,Platform,Tester,Apollo,High,3.44,5,1,1,1,1,4,58,post_ai,2025-02,Medium
2025-02-23,E019,Platform,Developer,Orion,High,3.63,1,2,1,1,4,10,58,post_ai,2025-02,High
2025-02-23,E020,Platform,Developer,Nova,Low,2.72,1,1,0,1,9,8,58,post_ai,2025-02,High
2025-02-23,E021,Platform,Developer,Orion,Medium,3.74,2,1,0,1,1,9,58,post_ai,2025-02,High
2025-02-23,E022,Data,Tester,Orion,Medium,3.27,4,0,1,0,3,8,58,post_ai,2025-02,High
2025-02-23,E023,Payments,Developer,Nova,Medium,2.93,4,1,0,1,1,5,58,post_ai,2025-02,Medium
2025-02-23,E024,CoreApp,Tester,Orion,Medium,2.59,1,2,1,0,3,7,58,post_ai,2025-02,High
2025-02-23,E025,Data,Developer,Orion,Medium,3.92,2,0,3,2,6,7,42,post_ai,2025-02,High
2025-02-23,E026,Payments,Developer,Nova,High,3.84,1,2,1,2,5,3,42,post_ai,2025-02,Medium
2025-02-23,E027,Payments,Developer,Apollo,Medium,2.01,1,4,0,0,3,5,42,post_ai,2025-02,Medium
2025-02-23,E028,Platform,Developer,Orion,Medium,4.06,3,0,0,1,6,9,58,post_ai,2025-02,High
2025-02-23,E029,Payments,Developer,Orion,Low,1.46,5,2,1,1,2,8,58,post_ai,2025-02,High
2025-02-23,E030,CoreApp,Tester,Nova,High,2.14,2,7,0,1,2,11,58,post_ai,2025-02,High
